"""191164"",",The Sherwin-Williams Company,Materials,Specialty Chemicals,Chemicals,0.1563533333333334,,,
"""202210"",",The Siam Cement Public Company Limited,Materials,Construction Materials,Construction Materials,0.3565,,,
"""192080"",",Tiande Chemical Holdings Limited,Materials,Specialty Chemicals,Chemicals,0,,,
"""191988"",",Tiangong International Company Limited,Materials,Steel,Metals & Mining,0,,,
"""195338"",",Timberline Resources Corporation,Materials,Gold,Metals & Mining,0,,,
"""195348"",",TimkenSteel Corporation,Materials,Steel,Metals & Mining,0.4964916666666667,,,
"""201993"",",Tosoh Corporation,Materials,Commodity Chemicals,Chemicals,0.4413999999999999,,,
"""195319"",",Trecora Resources,Materials,Commodity Chemicals,Chemicals,0.4557806034482762,,,
"""191346"",",Tredegar Corporation,Materials,Commodity Chemicals,Chemicals,0.2441702380952381,,,
"""243736"",",Trinseo SA,Materials,Commodity Chemicals,Chemicals,0.9565,,,
"""240234"",",Tronox Holdings PLC,Materials,Commodity Chemicals,Chemicals,0.8437674999999997,,,
"""193556"",",Tsaker Chemical Group Limited,Materials,Specialty Chemicals,Chemicals,0,,,
"""194350"",","U.S. Concrete, Inc",Materials,Construction Materials,Construction Materials,-0.672301923,,,
"""190048"",","UFP Technologies, Inc",Materials,Paper Packaging,Containers & Packaging,0.3199183673469389,,,
"""196077"",",UPM-Kymmene Oyj,Materials,Paper Products,Paper & Forest Products,0.4046848958333333,,,
"""242621"",",US Gold Corp,Materials,,Metals & Mining,0,,,
"""195600"",",Umicore SA,Materials,Specialty Chemicals,Chemicals,0.4797962121212121,,,
"""194295"",",United States Antimony Corporation,Materials,Diversified Metals & Mining,Metals & Mining,-0.1363,,,
"""194354"",","United States Lime & Minerals, Inc",Materials,Construction Materials,Construction Materials,0,,,
"""189924"",",United States Steel Corporation,Materials,Steel,Metals & Mining,0.1966415922619047,,,
"""190256"",","Universal Stainless & Alloy Products, Inc",Materials,Steel,Metals & Mining,0.2323666666666666,,,
"""190275"",",Vale S.A,Materials,Steel,Metals & Mining,-0.084110735,,,
"""245514"",",Valhi Inc,Materials,Specialty Chemicals,Chemicals,0,,,
"""194223"",",Valvoline Inc,Materials,Commodity Chemicals,Chemicals,0.5624080952380952,,,
"""194128"",",Vedanta Limited,Materials,Diversified Metals & Mining,Metals & Mining,0.2704239294871795,,,
"""239966"",",Vegware Ltd,Materials,Paper Packaging,Containers & Packaging,0.143559649,,,
"""194080"",",Venator Materials PLC,Materials,Specialty Chemicals,Chemicals,0.1520459744722632,,,
"""194110"",",Verso Corporation,Materials,Paper Products,Paper & Forest Products,0.3788556638139134,,,
"""195646"",","Vidrala, S.A",Materials,Metal & Glass Containers,Containers & Packaging,0.2292315789473684,,,
"""194141"",",Vista Gold Corp,Materials,Gold,Metals & Mining,0.5106,,,
"""190219"",",Vulcan Materials Company,Materials,Construction Materials,Construction Materials,-0.082910241,,,
"""191388"",",W. R. Grace & Co,Materials,Specialty Chemicals,Chemicals,0.7018769230769231,,,
"""193284"",",Wanguo International Mining Group Limited,Materials,Diversified Metals & Mining,Metals & Mining,0,,,
"""203742"",","Warrior Met Coal, Inc",Materials,Steel,Metals & Mining,0.5225072289156621,,,
"""193508"",",West China Cement Limited,Materials,Construction Materials,Construction Materials,0,,,
"""194177"",",West Fraser Timber Co. Ltd,Materials,Forest Products,Paper & Forest Products,0.3945836734693876,,,
"""190000"",",WestRock Company,Materials,Paper Packaging,Containers & Packaging,0.2962151177188949,,,
"""189930"",",Westlake Chemical Corporation,Materials,Commodity Chemicals,Chemicals,-0.009133684,,,
"""189996"",",Westlake Chemical Partners LP,Materials,Commodity Chemicals,Chemicals,0.8020333333333333,,,
"""194691"",",Wheaton Precious Metals Corp,Materials,Silver,Metals & Mining,0.4762254263565891,,,
"""194695"",","Worthington Industries, Inc",Materials,Steel,Metals & Mining,0.4036577586206896,,,
"""196039"",",Xingfa Aluminium Holdings Limited,Materials,Aluminum,Metals & Mining,0,,,
"""193352"",","Xinjiang Xinxin Mining Industry Co., Ltd",Materials,Diversified Metals & Mining,Metals & Mining,0,,,
"""196198"",",Yara International ASA,Materials,Fertilizers & Agricultural Chemicals,Chemicals,0.3327852744850769,,,
"""192366"",",Yip's Chemical Holdings Limited,Materials,Commodity Chemicals,Chemicals,0,,,
"""245310"",",ZK International Group Co Ltd,Materials,Steel,Metals & Mining,0.7688666666666667,,,
"""193538"",",Zhaojin Mining Industry Company Limited,Materials,Gold,Metals & Mining,0,,,
"""197356"",",Zijin Mining Group Company Limited,Materials,Gold,Metals & Mining,0,,,
